time_to_first_matter	time_to_first_time_entry	time_to_first_bill	time_to_second_user	page_views_in_first_hour	page_views_in_first_day	page_views_in_first_7_days	page_views_in_first_14_days	page_views_in_first_day_norm	page_views_in_first_7_days_norm	page_views_in_first_14_days_norm	time_delta_day	time_delta_week	time_delta_2weeks	Conversion
				10.0	10.0	10.0	10.0	1.4285714285714286	0.05952380952380952	0.02976190476190476	8.571428571428571	1.369047619047619	0.02976190476190476	No
	113.0			33.0	33.0	33.0	33.0	4.714285714285714	0.19642857142857142	0.09821428571428571	28.285714285714285	4.517857142857143	0.09821428571428571	No
				3.0	3.0	3.0	3.0	0.42857142857142855	0.017857142857142856	0.008928571428571428	2.5714285714285716	0.4107142857142857	0.008928571428571428	No
258222.0	258306.0	258307.0		21.0	55.0	194.0	214.0	7.857142857142857	1.1547619047619047	0.5773809523809523	13.142857142857142	6.7023809523809526	0.5773809523809523	No
				12.0	16.0	18.0	18.0	2.2857142857142856	0.10714285714285714	0.05357142857142857	9.714285714285715	2.1785714285714284	0.05357142857142857	No
				6.0	6.0	6.0	6.0	0.8571428571428571	0.03571428571428571	0.017857142857142856	5.142857142857143	0.8214285714285714	0.017857142857142856	No
4128.0	4128.0	4128.0		58.0	82.0	82.0	82.0	11.714285714285714	0.4880952380952381	0.24404761904761904	46.285714285714285	11.226190476190476	0.24404761904761904	No
790224.0	871136.0		789406.0	25.0	25.0	25.0	358.0	3.5714285714285716	0.1488095238095238	0.0744047619047619	21.428571428571427	3.422619047619048	0.0744047619047619	Yes
				8.0	8.0	8.0	8.0	1.1428571428571428	0.047619047619047616	0.023809523809523808	6.857142857142858	1.0952380952380951	0.023809523809523808	No
				34.0	46.0	46.0	46.0	6.571428571428571	0.27380952380952384	0.13690476190476192	27.42857142857143	6.2976190476190474	0.13690476190476192	No
251207.0	251049.0	252112.0		18.0	18.0	89.0	93.0	2.5714285714285716	0.5297619047619048	0.2648809523809524	15.428571428571429	2.041666666666667	0.2648809523809524	No
				4.0	4.0	4.0	4.0	0.5714285714285714	0.023809523809523808	0.011904761904761904	3.428571428571429	0.5476190476190476	0.011904761904761904	No
179.0	1542.0	1542.0		48.0	93.0	175.0	175.0	13.285714285714286	1.0416666666666667	0.5208333333333334	34.714285714285715	12.24404761904762	0.5208333333333334	Yes
				8.0	8.0	8.0	8.0	1.1428571428571428	0.047619047619047616	0.023809523809523808	6.857142857142858	1.0952380952380951	0.023809523809523808	No
				20.0	27.0	27.0	27.0	3.857142857142857	0.16071428571428573	0.08035714285714286	16.142857142857142	3.6964285714285716	0.08035714285714286	No
260.0	1900.0	346286.0	338023.0	64.0	66.0	296.0	321.0	9.428571428571429	1.7619047619047619	0.8809523809523809	54.57142857142857	7.666666666666667	0.8809523809523809	No
702.0	953.0	1108066.0		28.0	50.0	50.0	339.0	7.142857142857143	0.2976190476190476	0.1488095238095238	20.857142857142858	6.845238095238096	0.1488095238095238	Yes
512532.0	237.0	512532.0		17.0	17.0	59.0	65.0	2.4285714285714284	0.35119047619047616	0.17559523809523808	14.571428571428571	2.077380952380952	0.17559523809523808	No
301.0	301.0	26179.0		34.0	271.0	271.0	271.0	38.714285714285715	1.6130952380952381	0.8065476190476191	-4.714285714285715	37.101190476190474	0.8065476190476191	No
318.0	32.0	1131.0		94.0	120.0	189.0	189.0	17.142857142857142	1.125	0.5625	76.85714285714286	16.017857142857142	0.5625	No
				11.0	11.0	11.0	11.0	1.5714285714285714	0.06547619047619048	0.03273809523809524	9.428571428571429	1.505952380952381	0.03273809523809524	No
			2381.0	25.0	34.0	70.0	73.0	4.857142857142857	0.4166666666666667	0.20833333333333334	20.142857142857142	4.44047619047619	0.20833333333333334	No
				15.0	15.0	20.0	20.0	2.142857142857143	0.11904761904761904	0.05952380952380952	12.857142857142858	2.0238095238095237	0.05952380952380952	No
320940.0	332075.0			1.0	1.0	87.0	87.0	0.14285714285714285	0.5178571428571429	0.25892857142857145	0.8571428571428572	-0.37500000000000006	0.25892857142857145	No
519924.0	842973.0		148247.0	9.0	9.0	40.0	54.0	1.2857142857142858	0.23809523809523808	0.11904761904761904	7.714285714285714	1.0476190476190477	0.11904761904761904	No
539.0		540.0		18.0	18.0	18.0	18.0	2.5714285714285716	0.10714285714285714	0.05357142857142857	15.428571428571429	2.4642857142857144	0.05357142857142857	No
				1.0	20.0	20.0	20.0	2.857142857142857	0.11904761904761904	0.05952380952380952	-1.8571428571428572	2.738095238095238	0.05952380952380952	No
368.0	839.0	1338.0		12.0	55.0	55.0	56.0	7.857142857142857	0.3273809523809524	0.1636904761904762	4.142857142857143	7.529761904761904	0.1636904761904762	No
689.0	834.0	1061.0		49.0	49.0	49.0	49.0	7.0	0.2916666666666667	0.14583333333333334	42.0	6.708333333333333	0.14583333333333334	No
				16.0	16.0	16.0	16.0	2.2857142857142856	0.09523809523809523	0.047619047619047616	13.714285714285715	2.1904761904761902	0.047619047619047616	No
				32.0	32.0	32.0	32.0	4.571428571428571	0.19047619047619047	0.09523809523809523	27.42857142857143	4.3809523809523805	0.09523809523809523	No
				15.0	15.0	15.0	15.0	2.142857142857143	0.08928571428571429	0.044642857142857144	12.857142857142858	2.0535714285714284	0.044642857142857144	No
				1.0	3.0	6.0	6.0	0.42857142857142855	0.03571428571428571	0.017857142857142856	0.5714285714285714	0.39285714285714285	0.017857142857142856	No
				18.0	19.0	19.0	19.0	2.7142857142857144	0.1130952380952381	0.05654761904761905	15.285714285714285	2.6011904761904763	0.05654761904761905	No
				8.0	8.0	8.0	8.0	1.1428571428571428	0.047619047619047616	0.023809523809523808	6.857142857142858	1.0952380952380951	0.023809523809523808	No
				5.0	5.0	5.0	5.0	0.7142857142857143	0.02976190476190476	0.01488095238095238	4.285714285714286	0.6845238095238095	0.01488095238095238	No
				13.0	13.0	13.0	13.0	1.8571428571428572	0.07738095238095238	0.03869047619047619	11.142857142857142	1.7797619047619049	0.03869047619047619	No
				13.0	13.0	13.0	13.0	1.8571428571428572	0.07738095238095238	0.03869047619047619	11.142857142857142	1.7797619047619049	0.03869047619047619	No
				1.0	1.0	1.0	44.0	0.14285714285714285	0.005952380952380952	0.002976190476190476	0.8571428571428572	0.1369047619047619	0.002976190476190476	No
				9.0	9.0	9.0	9.0	1.2857142857142858	0.05357142857142857	0.026785714285714284	7.714285714285714	1.2321428571428572	0.026785714285714284	No
1016.0				3.0	3.0	3.0	3.0	0.42857142857142855	0.017857142857142856	0.008928571428571428	2.5714285714285716	0.4107142857142857	0.008928571428571428	No
1851.0	1851.0	1975.0	3379.0	85.0	218.0	218.0	218.0	31.142857142857142	1.2976190476190477	0.6488095238095238	53.85714285714286	29.845238095238095	0.6488095238095238	No
1225.0		1225.0		76.0	76.0	76.0	76.0	10.857142857142858	0.4523809523809524	0.2261904761904762	65.14285714285714	10.404761904761905	0.2261904761904762	No
				8.0	8.0	17.0	17.0	1.1428571428571428	0.10119047619047619	0.050595238095238096	6.857142857142858	1.0416666666666665	0.050595238095238096	No
				5.0	5.0	5.0	5.0	0.7142857142857143	0.02976190476190476	0.01488095238095238	4.285714285714286	0.6845238095238095	0.01488095238095238	No
				3.0	3.0	3.0	3.0	0.42857142857142855	0.017857142857142856	0.008928571428571428	2.5714285714285716	0.4107142857142857	0.008928571428571428	No
2987.0	4752.0	600283.0		61.0	102.0	214.0	511.0	14.571428571428571	1.2738095238095237	0.6369047619047619	46.42857142857143	13.297619047619047	0.6369047619047619	Yes
				9.0	13.0	13.0	13.0	1.8571428571428572	0.07738095238095238	0.03869047619047619	7.142857142857142	1.7797619047619049	0.03869047619047619	No
				2.0	2.0	2.0	2.0	0.2857142857142857	0.011904761904761904	0.005952380952380952	1.7142857142857144	0.2738095238095238	0.005952380952380952	No
				14.0	14.0	14.0	14.0	2.0	0.08333333333333333	0.041666666666666664	12.0	1.9166666666666667	0.041666666666666664	No
				35.0	35.0	37.0	37.0	5.0	0.22023809523809523	0.11011904761904762	30.0	4.779761904761905	0.11011904761904762	No
34438.0				1.0	14.0	35.0	35.0	2.0	0.20833333333333334	0.10416666666666667	-1.0	1.7916666666666667	0.10416666666666667	No
				7.0	8.0	8.0	8.0	1.1428571428571428	0.047619047619047616	0.023809523809523808	5.857142857142858	1.0952380952380951	0.023809523809523808	No
				5.0	5.0	5.0	5.0	0.7142857142857143	0.02976190476190476	0.01488095238095238	4.285714285714286	0.6845238095238095	0.01488095238095238	No
109792.0	166973.0			9.0	9.0	47.0	47.0	1.2857142857142858	0.27976190476190477	0.13988095238095238	7.714285714285714	1.005952380952381	0.13988095238095238	No
302.0	31713.0	33707.0		1.0	42.0	42.0	66.0	6.0	0.25	0.125	-5.0	5.75	0.125	Yes
				7.0	7.0	7.0	7.0	1.0	0.041666666666666664	0.020833333333333332	6.0	0.9583333333333334	0.020833333333333332	No
				17.0	18.0	18.0	18.0	2.5714285714285716	0.10714285714285714	0.05357142857142857	14.428571428571429	2.4642857142857144	0.05357142857142857	No
				4.0	11.0	11.0	11.0	1.5714285714285714	0.06547619047619048	0.03273809523809524	2.428571428571429	1.505952380952381	0.03273809523809524	No
				2.0	2.0	2.0	2.0	0.2857142857142857	0.011904761904761904	0.005952380952380952	1.7142857142857144	0.2738095238095238	0.005952380952380952	No
				3.0	4.0	4.0	7.0	0.5714285714285714	0.023809523809523808	0.011904761904761904	2.428571428571429	0.5476190476190476	0.011904761904761904	No
	190.0			22.0	22.0	22.0	22.0	3.142857142857143	0.13095238095238096	0.06547619047619048	18.857142857142858	3.011904761904762	0.06547619047619048	No
				15.0	15.0	15.0	15.0	2.142857142857143	0.08928571428571429	0.044642857142857144	12.857142857142858	2.0535714285714284	0.044642857142857144	No
				31.0	33.0	33.0	33.0	4.714285714285714	0.19642857142857142	0.09821428571428571	26.285714285714285	4.517857142857143	0.09821428571428571	No
363878.0	364530.0			9.0	9.0	103.0	103.0	1.2857142857142858	0.6130952380952381	0.30654761904761907	7.714285714285714	0.6726190476190477	0.30654761904761907	No
537.0	537.0	239641.0		57.0	100.0	168.0	498.0	14.285714285714286	1.0	0.5	42.714285714285715	13.285714285714286	0.5	Yes
				11.0	11.0	28.0	28.0	1.5714285714285714	0.16666666666666666	0.08333333333333333	9.428571428571429	1.4047619047619047	0.08333333333333333	Yes
				14.0	14.0	14.0	28.0	2.0	0.08333333333333333	0.041666666666666664	12.0	1.9166666666666667	0.041666666666666664	No
5446.0	7514.0			3.0	66.0	68.0	199.0	9.428571428571429	0.40476190476190477	0.20238095238095238	-6.428571428571429	9.023809523809524	0.20238095238095238	No
287562.0	288568.0	288568.0		24.0	26.0	97.0	97.0	3.7142857142857144	0.5773809523809523	0.28869047619047616	20.285714285714285	3.136904761904762	0.28869047619047616	Yes
292.0	546.0			53.0	151.0	176.0	226.0	21.571428571428573	1.0476190476190477	0.5238095238095238	31.428571428571427	20.523809523809526	0.5238095238095238	Yes
655199.0	655199.0		654867.0	50.0	50.0	50.0	166.0	7.142857142857143	0.2976190476190476	0.1488095238095238	42.857142857142854	6.845238095238096	0.1488095238095238	No
126.0	126.0	439.0		74.0	94.0	227.0	286.0	13.428571428571429	1.3511904761904763	0.6755952380952381	60.57142857142857	12.077380952380953	0.6755952380952381	No
1742.0	1742.0			24.0	29.0	29.0	29.0	4.142857142857143	0.17261904761904762	0.08630952380952381	19.857142857142858	3.970238095238096	0.08630952380952381	No
				11.0	12.0	12.0	12.0	1.7142857142857142	0.07142857142857142	0.03571428571428571	9.285714285714286	1.6428571428571428	0.03571428571428571	No
2629.0	85590.0	685049.0		59.0	515.0	1290.0	2015.0	73.57142857142857	7.678571428571429	3.8392857142857144	-14.57142857142857	65.89285714285714	3.8392857142857144	Yes
				3.0	3.0	3.0	33.0	0.42857142857142855	0.017857142857142856	0.008928571428571428	2.5714285714285716	0.4107142857142857	0.008928571428571428	No
16591.0	16591.0	16591.0		12.0	273.0	273.0	289.0	39.0	1.625	0.8125	-27.0	37.375	0.8125	Yes
	1646.0			8.0	8.0	8.0	8.0	1.1428571428571428	0.047619047619047616	0.023809523809523808	6.857142857142858	1.0952380952380951	0.023809523809523808	No
1229.0	876.0			77.0	78.0	78.0	78.0	11.142857142857142	0.4642857142857143	0.23214285714285715	65.85714285714286	10.678571428571429	0.23214285714285715	No
73723.0				1.0	37.0	42.0	42.0	5.285714285714286	0.25	0.125	-4.285714285714286	5.035714285714286	0.125	No
1424.0				28.0	28.0	28.0	28.0	4.0	0.16666666666666666	0.08333333333333333	24.0	3.8333333333333335	0.08333333333333333	No
				14.0	14.0	14.0	14.0	2.0	0.08333333333333333	0.041666666666666664	12.0	1.9166666666666667	0.041666666666666664	No
				18.0	18.0	18.0	18.0	2.5714285714285716	0.10714285714285714	0.05357142857142857	15.428571428571429	2.4642857142857144	0.05357142857142857	No
				19.0	19.0	19.0	19.0	2.7142857142857144	0.1130952380952381	0.05654761904761905	16.285714285714285	2.6011904761904763	0.05654761904761905	No
272.0	272.0			13.0	20.0	20.0	29.0	2.857142857142857	0.11904761904761904	0.05952380952380952	10.142857142857142	2.738095238095238	0.05952380952380952	No
				2.0	2.0	2.0	3.0	0.2857142857142857	0.011904761904761904	0.005952380952380952	1.7142857142857144	0.2738095238095238	0.005952380952380952	No
781.0	2185.0			26.0	26.0	26.0	26.0	3.7142857142857144	0.15476190476190477	0.07738095238095238	22.285714285714285	3.5595238095238098	0.07738095238095238	No
				20.0	20.0	20.0	20.0	2.857142857142857	0.11904761904761904	0.05952380952380952	17.142857142857142	2.738095238095238	0.05952380952380952	No
2047.0	3138.0			44.0	138.0	368.0	437.0	19.714285714285715	2.1904761904761907	1.0952380952380953	24.285714285714285	17.523809523809526	1.0952380952380953	Yes
310.0	310.0	310.0		20.0	38.0	38.0	38.0	5.428571428571429	0.2261904761904762	0.1130952380952381	14.571428571428571	5.2023809523809526	0.1130952380952381	No
1103.0	1763.0			47.0	47.0	74.0	94.0	6.714285714285714	0.44047619047619047	0.22023809523809523	40.285714285714285	6.273809523809524	0.22023809523809523	Yes
3215.0	3215.0			11.0	17.0	17.0	17.0	2.4285714285714284	0.10119047619047619	0.050595238095238096	8.571428571428571	2.327380952380952	0.050595238095238096	No
				5.0	5.0	5.0	5.0	0.7142857142857143	0.02976190476190476	0.01488095238095238	4.285714285714286	0.6845238095238095	0.01488095238095238	No
1030.0				37.0	63.0	86.0	86.0	9.0	0.5119047619047619	0.25595238095238093	28.0	8.488095238095237	0.25595238095238093	No
444.0	491281.0			2.0	3.0	3.0	3.0	0.42857142857142855	0.017857142857142856	0.008928571428571428	1.5714285714285714	0.4107142857142857	0.008928571428571428	No
			229.0	26.0	44.0	69.0	69.0	6.285714285714286	0.4107142857142857	0.20535714285714285	19.714285714285715	5.875	0.20535714285714285	Yes
				1.0	1.0	1.0	1.0	0.14285714285714285	0.005952380952380952	0.002976190476190476	0.8571428571428572	0.1369047619047619	0.002976190476190476	No
8835.0	9012.0			12.0	33.0	34.0	88.0	4.714285714285714	0.20238095238095238	0.10119047619047619	7.285714285714286	4.511904761904762	0.10119047619047619	Yes
331.0	54451.0	170166.0		38.0	38.0	343.0	999.0	5.428571428571429	2.0416666666666665	1.0208333333333333	32.57142857142857	3.3869047619047623	1.0208333333333333	Yes
				1.0	1.0	1.0	1.0	0.14285714285714285	0.005952380952380952	0.002976190476190476	0.8571428571428572	0.1369047619047619	0.002976190476190476	No
181111.0			4382.0	1.0	26.0	93.0	100.0	3.7142857142857144	0.5535714285714286	0.2767857142857143	-2.7142857142857144	3.1607142857142856	0.2767857142857143	No
				10.0	10.0	10.0	10.0	1.4285714285714286	0.05952380952380952	0.02976190476190476	8.571428571428571	1.369047619047619	0.02976190476190476	No
				5.0	5.0	5.0	5.0	0.7142857142857143	0.02976190476190476	0.01488095238095238	4.285714285714286	0.6845238095238095	0.01488095238095238	No
	156.0			1.0	1.0	4.0	5.0	0.14285714285714285	0.023809523809523808	0.011904761904761904	0.8571428571428572	0.11904761904761904	0.011904761904761904	No
295.0	28467.0			41.0	83.0	83.0	83.0	11.857142857142858	0.49404761904761907	0.24702380952380953	29.142857142857142	11.363095238095239	0.24702380952380953	No
				16.0	16.0	21.0	21.0	2.2857142857142856	0.125	0.0625	13.714285714285715	2.1607142857142856	0.0625	No
581.0	279.0			67.0	67.0	71.0	71.0	9.571428571428571	0.4226190476190476	0.2113095238095238	57.42857142857143	9.148809523809524	0.2113095238095238	No
608.0	608.0	3828.0		19.0	50.0	50.0	50.0	7.142857142857143	0.2976190476190476	0.1488095238095238	11.857142857142858	6.845238095238096	0.1488095238095238	No
212428.0	212828.0	212828.0		1.0	47.0	317.0	398.0	6.714285714285714	1.8869047619047619	0.9434523809523809	-5.714285714285714	4.8273809523809526	0.9434523809523809	Yes
				2.0	2.0	2.0	2.0	0.2857142857142857	0.011904761904761904	0.005952380952380952	1.7142857142857144	0.2738095238095238	0.005952380952380952	No
				33.0	37.0	37.0	37.0	5.285714285714286	0.22023809523809523	0.11011904761904762	27.714285714285715	5.065476190476191	0.11011904761904762	No
1175.0	1175.0			17.0	17.0	17.0	17.0	2.4285714285714284	0.10119047619047619	0.050595238095238096	14.571428571428571	2.327380952380952	0.050595238095238096	No
				10.0	10.0	10.0	10.0	1.4285714285714286	0.05952380952380952	0.02976190476190476	8.571428571428571	1.369047619047619	0.02976190476190476	No
				4.0	7.0	21.0	21.0	1.0	0.125	0.0625	3.0	0.875	0.0625	No
			321.0	16.0	16.0	16.0	16.0	2.2857142857142856	0.09523809523809523	0.047619047619047616	13.714285714285715	2.1904761904761902	0.047619047619047616	No
122.0	174.0			10.0	10.0	10.0	10.0	1.4285714285714286	0.05952380952380952	0.02976190476190476	8.571428571428571	1.369047619047619	0.02976190476190476	No
				29.0	29.0	29.0	29.0	4.142857142857143	0.17261904761904762	0.08630952380952381	24.857142857142858	3.970238095238096	0.08630952380952381	No
				4.0	4.0	4.0	4.0	0.5714285714285714	0.023809523809523808	0.011904761904761904	3.428571428571429	0.5476190476190476	0.011904761904761904	No
108.0	324.0	771.0		76.0	76.0	76.0	76.0	10.857142857142858	0.4523809523809524	0.2261904761904762	65.14285714285714	10.404761904761905	0.2261904761904762	No
				1.0	1.0	2.0	2.0	0.14285714285714285	0.011904761904761904	0.005952380952380952	0.8571428571428572	0.13095238095238093	0.005952380952380952	No
4146.0	4506.0	4506.0		11.0	40.0	40.0	40.0	5.714285714285714	0.23809523809523808	0.11904761904761904	5.285714285714286	5.476190476190476	0.11904761904761904	No
2163.0	2163.0	94312.0		13.0	151.0	276.0	276.0	21.571428571428573	1.6428571428571428	0.8214285714285714	-8.571428571428573	19.92857142857143	0.8214285714285714	No
294195.0				21.0	55.0	346.0	367.0	7.857142857142857	2.0595238095238093	1.0297619047619047	13.142857142857142	5.7976190476190474	1.0297619047619047	No
62426.0	586598.0		2183.0	126.0	514.0	1813.0	2117.0	73.42857142857143	10.791666666666666	5.395833333333333	52.57142857142857	62.636904761904766	5.395833333333333	Yes
1124.0	1124.0			7.0	8.0	8.0	10.0	1.1428571428571428	0.047619047619047616	0.023809523809523808	5.857142857142858	1.0952380952380951	0.023809523809523808	No
659.0	363.0			20.0	20.0	20.0	20.0	2.857142857142857	0.11904761904761904	0.05952380952380952	17.142857142857142	2.738095238095238	0.05952380952380952	No
1248.0	1247.0	1637.0		51.0	51.0	63.0	63.0	7.285714285714286	0.375	0.1875	43.714285714285715	6.910714285714286	0.1875	No
1356.0				9.0	16.0	16.0	16.0	2.2857142857142856	0.09523809523809523	0.047619047619047616	6.714285714285714	2.1904761904761902	0.047619047619047616	No
				4.0	4.0	4.0	4.0	0.5714285714285714	0.023809523809523808	0.011904761904761904	3.428571428571429	0.5476190476190476	0.011904761904761904	No
138.0				12.0	12.0	12.0	12.0	1.7142857142857142	0.07142857142857142	0.03571428571428571	10.285714285714286	1.6428571428571428	0.03571428571428571	No
				1.0	2.0	2.0	2.0	0.2857142857142857	0.011904761904761904	0.005952380952380952	0.7142857142857143	0.2738095238095238	0.005952380952380952	No
				8.0	8.0	8.0	8.0	1.1428571428571428	0.047619047619047616	0.023809523809523808	6.857142857142858	1.0952380952380951	0.023809523809523808	No
449702.0			2632.0	54.0	58.0	187.0	190.0	8.285714285714286	1.1130952380952381	0.5565476190476191	45.714285714285715	7.172619047619048	0.5565476190476191	No
				2.0	2.0	5.0	5.0	0.2857142857142857	0.02976190476190476	0.01488095238095238	1.7142857142857144	0.25595238095238093	0.01488095238095238	No
				10.0	10.0	10.0	41.0	1.4285714285714286	0.05952380952380952	0.02976190476190476	8.571428571428571	1.369047619047619	0.02976190476190476	No
				6.0	19.0	19.0	19.0	2.7142857142857144	0.1130952380952381	0.05654761904761905	3.2857142857142856	2.6011904761904763	0.05654761904761905	No
				11.0	11.0	11.0	11.0	1.5714285714285714	0.06547619047619048	0.03273809523809524	9.428571428571429	1.505952380952381	0.03273809523809524	No
				4.0	7.0	7.0	7.0	1.0	0.041666666666666664	0.020833333333333332	3.0	0.9583333333333334	0.020833333333333332	No
				1.0	1.0	1.0	1.0	0.14285714285714285	0.005952380952380952	0.002976190476190476	0.8571428571428572	0.1369047619047619	0.002976190476190476	No
607.0				14.0	89.0	129.0	130.0	12.714285714285714	0.7678571428571429	0.38392857142857145	1.2857142857142865	11.946428571428571	0.38392857142857145	No
229.0	229.0		15590.0	11.0	48.0	48.0	48.0	6.857142857142857	0.2857142857142857	0.14285714285714285	4.142857142857143	6.571428571428571	0.14285714285714285	No
	11986.0			57.0	135.0	135.0	135.0	19.285714285714285	0.8035714285714286	0.4017857142857143	37.714285714285715	18.482142857142858	0.4017857142857143	No
				14.0	14.0	14.0	14.0	2.0	0.08333333333333333	0.041666666666666664	12.0	1.9166666666666667	0.041666666666666664	No
				2.0	2.0	2.0	2.0	0.2857142857142857	0.011904761904761904	0.005952380952380952	1.7142857142857144	0.2738095238095238	0.005952380952380952	No
636.0				30.0	35.0	35.0	35.0	5.0	0.20833333333333334	0.10416666666666667	25.0	4.791666666666667	0.10416666666666667	No
				1.0	1.0	1.0	1.0	0.14285714285714285	0.005952380952380952	0.002976190476190476	0.8571428571428572	0.1369047619047619	0.002976190476190476	No
113428.0				1.0	1.0	10.0	10.0	0.14285714285714285	0.05952380952380952	0.02976190476190476	0.8571428571428572	0.08333333333333333	0.02976190476190476	No
				5.0	5.0	5.0	5.0	0.7142857142857143	0.02976190476190476	0.01488095238095238	4.285714285714286	0.6845238095238095	0.01488095238095238	No
				8.0	8.0	8.0	8.0	1.1428571428571428	0.047619047619047616	0.023809523809523808	6.857142857142858	1.0952380952380951	0.023809523809523808	No
				9.0	9.0	9.0	9.0	1.2857142857142858	0.05357142857142857	0.026785714285714284	7.714285714285714	1.2321428571428572	0.026785714285714284	No
763.0	593.0		4183.0	21.0	50.0	113.0	113.0	7.142857142857143	0.6726190476190477	0.33630952380952384	13.857142857142858	6.470238095238096	0.33630952380952384	No
566.0	566.0	1021.0		123.0	130.0	146.0	146.0	18.571428571428573	0.8690476190476191	0.43452380952380953	104.42857142857143	17.702380952380953	0.43452380952380953	No
				1.0	1.0	1.0	1.0	0.14285714285714285	0.005952380952380952	0.002976190476190476	0.8571428571428572	0.1369047619047619	0.002976190476190476	No
501894.0	501894.0			11.0	15.0	65.0	104.0	2.142857142857143	0.3869047619047619	0.19345238095238096	8.857142857142858	1.755952380952381	0.19345238095238096	No
77683.0				90.0	308.0	336.0	339.0	44.0	2.0	1.0	46.0	42.0	1.0	No
608451.0	187700.0	611996.0		30.0	35.0	48.0	144.0	5.0	0.2857142857142857	0.14285714285714285	25.0	4.714285714285714	0.14285714285714285	No
				5.0	5.0	5.0	5.0	0.7142857142857143	0.02976190476190476	0.01488095238095238	4.285714285714286	0.6845238095238095	0.01488095238095238	No
395623.0				5.0	5.0	31.0	55.0	0.7142857142857143	0.18452380952380953	0.09226190476190477	4.285714285714286	0.5297619047619048	0.09226190476190477	No
				11.0	11.0	11.0	11.0	1.5714285714285714	0.06547619047619048	0.03273809523809524	9.428571428571429	1.505952380952381	0.03273809523809524	No
				5.0	5.0	5.0	5.0	0.7142857142857143	0.02976190476190476	0.01488095238095238	4.285714285714286	0.6845238095238095	0.01488095238095238	No
				7.0	7.0	7.0	20.0	1.0	0.041666666666666664	0.020833333333333332	6.0	0.9583333333333334	0.020833333333333332	No
176073.0	176073.0			13.0	13.0	63.0	63.0	1.8571428571428572	0.375	0.1875	11.142857142857142	1.4821428571428572	0.1875	No
229.0	229.0	230.0		14.0	14.0	14.0	14.0	2.0	0.08333333333333333	0.041666666666666664	12.0	1.9166666666666667	0.041666666666666664	No
				29.0	29.0	41.0	43.0	4.142857142857143	0.24404761904761904	0.12202380952380952	24.857142857142858	3.898809523809524	0.12202380952380952	No
				2.0	2.0	2.0	2.0	0.2857142857142857	0.011904761904761904	0.005952380952380952	1.7142857142857144	0.2738095238095238	0.005952380952380952	No
				8.0	8.0	8.0	8.0	1.1428571428571428	0.047619047619047616	0.023809523809523808	6.857142857142858	1.0952380952380951	0.023809523809523808	No
				3.0	3.0	3.0	3.0	0.42857142857142855	0.017857142857142856	0.008928571428571428	2.5714285714285716	0.4107142857142857	0.008928571428571428	No
				2.0	2.0	2.0	2.0	0.2857142857142857	0.011904761904761904	0.005952380952380952	1.7142857142857144	0.2738095238095238	0.005952380952380952	No
606.0	606.0	346863.0	325628.0	36.0	36.0	135.0	158.0	5.142857142857143	0.8035714285714286	0.4017857142857143	30.857142857142858	4.339285714285714	0.4017857142857143	No
				23.0	24.0	31.0	31.0	3.4285714285714284	0.18452380952380953	0.09226190476190477	19.571428571428573	3.2440476190476186	0.09226190476190477	No
				2.0	2.0	2.0	2.0	0.2857142857142857	0.011904761904761904	0.005952380952380952	1.7142857142857144	0.2738095238095238	0.005952380952380952	No
979.0				28.0	28.0	28.0	28.0	4.0	0.16666666666666666	0.08333333333333333	24.0	3.8333333333333335	0.08333333333333333	No
				14.0	14.0	14.0	14.0	2.0	0.08333333333333333	0.041666666666666664	12.0	1.9166666666666667	0.041666666666666664	No
				8.0	8.0	8.0	8.0	1.1428571428571428	0.047619047619047616	0.023809523809523808	6.857142857142858	1.0952380952380951	0.023809523809523808	No
320.0	171.0	465.0	851308.0	149.0	192.0	192.0	286.0	27.428571428571427	1.1428571428571428	0.5714285714285714	121.57142857142857	26.285714285714285	0.5714285714285714	No
				15.0	15.0	15.0	15.0	2.142857142857143	0.08928571428571429	0.044642857142857144	12.857142857142858	2.0535714285714284	0.044642857142857144	No
345133.0				18.0	160.0	221.0	221.0	22.857142857142858	1.3154761904761905	0.6577380952380952	-4.857142857142858	21.541666666666668	0.6577380952380952	No
				3.0	3.0	3.0	3.0	0.42857142857142855	0.017857142857142856	0.008928571428571428	2.5714285714285716	0.4107142857142857	0.008928571428571428	No
265635.0	253674.0	266431.0		19.0	19.0	245.0	266.0	2.7142857142857144	1.4583333333333333	0.7291666666666666	16.285714285714285	1.2559523809523812	0.7291666666666666	Yes
				12.0	12.0	12.0	12.0	1.7142857142857142	0.07142857142857142	0.03571428571428571	10.285714285714286	1.6428571428571428	0.03571428571428571	No
612965.0	612965.0		644.0	17.0	28.0	31.0	100.0	4.0	0.18452380952380953	0.09226190476190477	13.0	3.8154761904761907	0.09226190476190477	No
				12.0	12.0	12.0	12.0	1.7142857142857142	0.07142857142857142	0.03571428571428571	10.285714285714286	1.6428571428571428	0.03571428571428571	No
366.0	366.0	367.0		122.0	132.0	184.0	184.0	18.857142857142858	1.0952380952380953	0.5476190476190477	103.14285714285714	17.761904761904763	0.5476190476190477	No
			500.0	20.0	55.0	72.0	80.0	7.857142857142857	0.42857142857142855	0.21428571428571427	12.142857142857142	7.428571428571428	0.21428571428571427	Yes
82600.0				1.0	9.0	9.0	9.0	1.2857142857142858	0.05357142857142857	0.026785714285714284	-0.2857142857142858	1.2321428571428572	0.026785714285714284	No
